"","GO_Biological_Process_2018.Term","GO_Biological_Process_2018.Overlap","GO_Biological_Process_2018.P.value","GO_Biological_Process_2018.Adjusted.P.value","GO_Biological_Process_2018.Old.P.value","GO_Biological_Process_2018.Old.Adjusted.P.value","GO_Biological_Process_2018.Odds.Ratio","GO_Biological_Process_2018.Combined.Score","GO_Biological_Process_2018.Genes"
"2208","regulation of NK T cell activation (GO:0051133)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"HSPH1"
"2209","regulation of protein K63-linked ubiquitination (GO:1900044)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"BIRC2"
"2210","regulation of blood vessel remodeling (GO:0060312)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"CST3"
"2211","negative regulation of vasculature development (GO:1901343)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"VASH1"
"2212","deadenylation-independent decapping of nuclear-transcribed mRNA (GO:0031087)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"EDC4"
"2213","signal complex assembly (GO:0007172)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"NCK1"
"2214","chemical homeostasis within a tissue (GO:0048875)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"VEGFA"
"2215","alpha-beta T cell activation (GO:0046631)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"STOML2"
"2216","regulation of chemokine-mediated signaling pathway (GO:0070099)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"EDN1"
"2217","positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"GPRC5B"
"2218","pyrimidine deoxyribonucleotide biosynthetic process (GO:0009221)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"DCTD"
"2219","interphase microtubule nucleation by interphase microtubule organizing center (GO:0051415)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"TUBGCP6"
"2220","regulation of interleukin-12 secretion (GO:2001182)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"MAPK11"
"2221","growth hormone secretion (GO:0030252)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"CDK16"
"2222","negative regulation of amino acid transport (GO:0051956)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"HRH3"
"2223","positive regulation of action potential (GO:0045760)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"GBA"
"2224","response to lead ion (GO:0010288)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"PPP1CA"
"2225","positive regulation of microtubule motor activity (GO:2000576)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"DYNC1I1"
"2226","regulation of glial cell differentiation (GO:0045685)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"CDK1"
"2227","positive regulation of catecholamine secretion (GO:0033605)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"STX1A"
"2228","cerebral cortex cell migration (GO:0021795)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"LHX6"
"2229","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0014808)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"RYR2"
"2230","hormone transport (GO:0009914)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"CRYM"
"2231","positive regulation of toll-like receptor 3 signaling pathway (GO:0034141)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"FLOT1"
"2232","retrograde transport, vesicle recycling within Golgi (GO:0000301)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"COG4"
"2233","dosage compensation by inactivation of X chromosome (GO:0009048)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"PCGF3"
"2234","plus-end-directed organelle transport along microtubule (GO:0072386)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"KIFAP3"
"2235","negative regulation of calcium ion-dependent exocytosis (GO:0045955)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"SYT4"
"2236","negative regulation of erythrocyte differentiation (GO:0045647)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"HSPA9"
"2237","negative regulation of T cell differentiation in thymus (GO:0033085)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"PTPN2"
"2238","positive regulation of cardiac muscle contraction (GO:0060452)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"CHGA"
"2239","regulation of cell cycle checkpoint (GO:1901976)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"CRY1"
"2240","regulation of respiratory system process (GO:0044065)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"NLGN3"
"2241","regulation of cortisol biosynthetic process (GO:2000064)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"DGKQ"
"2242","aggrephagy (GO:0035973)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"SQSTM1"
"2243","plasma membrane fusion (GO:0045026)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"VASH2"
"2244","positive regulation of phospholipid transport (GO:2001140)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"APOE"
"2245","polyphosphate metabolic process (GO:0006797)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"BNIP2"
"2246","positive regulation of sodium ion transmembrane transport (GO:1902307)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"WNK2"
"2247","regulation of cardiac muscle hypertrophy in response to stress (GO:1903242)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"LMNA"
"2248","imitative learning (GO:0098596)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"NRXN2"
"2249","regulation of dendritic cell chemotaxis (GO:2000508)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"CALR"
"2250","positive regulation of autophagosome maturation (GO:1901098)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"CALCOCO2"
"2251","negative regulation of DNA repair (GO:0045738)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"TRIP12"
"2252","regulation of biosynthetic process (GO:0009889)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"GSTP1"
"2253","negative regulation of meiotic nuclear division (GO:0045835)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"FBXO5"
"2254","response to catecholamine (GO:0071869)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"GNB1"
"2255","endosome to lysosome transport via multivesicular body sorting pathway (GO:0032510)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"VCP"
"2256","venous blood vessel morphogenesis (GO:0048845)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"VEGFA"
"2257","mitochondrial RNA processing (GO:0000963)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"ELAC2"
"2258","surfactant homeostasis (GO:0043129)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"VEGFA"
"2259","positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"WBP2"
"2260","regulation of lysosomal protein catabolic process (GO:1905165)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"GBA"
"2261","protein localization to nucleolus (GO:1902570)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"RAN"
"2262","cellular response to cold (GO:0070417)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"NFKBIA"
"2263","collecting duct development (GO:0072044)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"PKD1"
"2264","astrocyte differentiation (GO:0048708)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"EIF2B5"
"2265","negative regulation of myeloid cell apoptotic process (GO:0033033)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"MAEA"
"2266","negative regulation of glial cell proliferation (GO:0060253)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"RNF10"
"2267","peptidyl-serine autophosphorylation (GO:0036289)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"MAP2K2"
"2268","negative regulation of interleukin-6 secretion (GO:1900165)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"SYT11"
"2269","regulation of NFAT protein import into nucleus (GO:0051532)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"CHERP"
"2270","regulation of sarcomere organization (GO:0060297)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"EDN1"
"2271","regulation of DNA-directed DNA polymerase activity (GO:1900262)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"RFC5"
"2272","L-amino acid import (GO:0043092)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"SLC3A2"
"2273","amine metabolic process (GO:0009308)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"SULT1A1"
"2274","inner ear receptor cell differentiation (GO:0060113)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"PDZD7"
"2275","neutrophil extravasation (GO:0072672)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"PIK3CD"
"2276","establishment of protein localization to telomere (GO:0070200)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"ACD"
"2277","response to manganese ion (GO:0010042)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"D2HGDH"
"2278","endoplasmic reticulum membrane organization (GO:0090158)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"RTN4"
"2279","positive regulation of protein localization to centrosome (GO:1904781)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"NUP62"
"2280","regulation of microtubule nucleation (GO:0010968)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"DCTN1"
"2281","positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902961)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"EFNA3"
"2282","sphingosine-1-phosphate signaling pathway (GO:0003376)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"EZR"
"2283","positive regulation of DNA-directed DNA polymerase activity (GO:1900264)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"RFC5"
"2284","regulation of glomerular filtration (GO:0003093)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"PTPRO"
"2285","regulation of fat cell proliferation (GO:0070344)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"E2F1"
"2286","embryonic camera-type eye morphogenesis (GO:0048596)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"KDM2B"
"2287","positive regulation of cellular extravasation (GO:0002693)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"THY1"
"2288","vocal learning (GO:0042297)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"NRXN2"
"2289","transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"PTPRF"
"2290","regulation of non-motile cilium assembly (GO:1902855)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"SEPT9"
"2291","negative regulation of translation in response to stress (GO:0032055)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"RBM4"
"2292","SCF complex assembly (GO:0010265)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"SKP1"
"2293","regulation of translational initiation in response to stress (GO:0043558)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"PPP1CA"
"2294","striated muscle hypertrophy (GO:0014897)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"RYR2"
"2295","aldehyde catabolic process (GO:0046185)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"AKR1A1"
"2296","regulation of nuclease activity (GO:0032069)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"NEIL1"
"2297","positive regulation of amyloid-beta clearance (GO:1900223)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"LRPAP1"
"2298","response to gonadotropin (GO:0034698)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"NSMF"
"2299","cellular response to monoamine stimulus (GO:0071868)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"GNB1"
"2300","positive regulation of receptor binding (GO:1900122)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"B2M"
"2301","5S class rRNA transcription from RNA polymerase III type 1 promoter (GO:0042791)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"GTF3C5"
"2302","ceramide transport (GO:0035627)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"PSAP"
"2303","inner ear receptor cell development (GO:0060119)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"PDZD7"
"2304","regulation of MHC class I biosynthetic process (GO:0045343)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"HSPH1"
"2305","positive regulation of fibroblast migration (GO:0010763)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"DMTN"
"2306","phagosome-lysosome fusion (GO:0090385)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"RAB34"
"2307","positive regulation of cGMP biosynthetic process (GO:0030828)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"APOE"
"2308","regulation of skeletal muscle contraction (GO:0014819)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"DMPK"
"2309","positive regulation of protein acetylation (GO:1901985)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"TERF2IP"
"2310","retinal ganglion cell axon guidance (GO:0031290)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"PTPRM"
"2311","negative regulation of digestive system process (GO:0060457)","1/6",0.561312793023626,0.98333869041833,0,0,1.35898635477583,0.784783316336509,"NR1H3"
"2312","regulation of protein phosphorylation (GO:0001932)","33/261",0.564264106838558,0.98333869041833,0,0,0.983159141438278,0.562595969851293,"SPTBN4;HDAC3;BRAT1;AKAP8L;ILK;C9ORF72;CORO1C;AKT2;RACK1;DVL2;FLOT1;INPP5K;PAK6;DVL3;FYN;PAK3;CDK5RAP3;MEN1;MAPK3;TSPYL2;NPM1;KIDINS220;STAT2;NTRK3;VEGFA;CLIP3;GDF9;CCDC88A;DNAJC10;FKBP8;PIN1;TERF2IP;PHIP"
"2313","nucleosome organization (GO:0034728)","10/79",0.568914223322656,0.98333869041833,0,0,0.984611371935316,0.555346025820912,"SMARCD1;SUPT16H;NPM1;SART3;SMARCC2;SMARCD3;NASP;KAT6B;ATRX;CTCF"
"2314","regulation of viral genome replication (GO:0045069)","8/63",0.569140585315962,0.98333869041833,0,0,0.988215224962684,0.556985574165032,"SRPK2;ILF3;STAU1;PPIE;ADAR;RAD23A;PABPC1;HACD3"
"2315","negative regulation of neuron apoptotic process (GO:0043524)","8/63",0.569140585315962,0.98333869041833,0,0,0.988215224962684,0.556985574165032,"PRKCG;NRBP2;CLN3;KDM2B;MSH2;NONO;PTK2B;APOE"
"2316","long-chain fatty acid metabolic process (GO:0001676)","7/55",0.569691923295641,0.98333869041833,0,0,0.990800442881334,0.557483331048732,"FADS2;ELOVL1;GSTP1;HSD17B4;ACAA1;AIG1;MGLL"
"2317","protein import into nucleus (GO:0006606)","13/103",0.569757615040876,0.98333869041833,0,0,0.981294337816077,0.552021482745464,"PDIA3;RANBP2;RANBP1;RPL23;TSC2;NCKIPSD;NUP62;NUP54;TNPO2;KPNB1;RAN;KPNA1;RBM22"
"2318","polyol metabolic process (GO:0019751)","6/47",0.570719748025172,0.98333869041833,0,0,0.994264481707317,0.557640193298439,"INPP4A;ISYNA1;INPP5J;PLCG1;PLCB2;IP6K2"
"2319","inositol phosphate metabolic process (GO:0043647)","6/47",0.570719748025172,0.98333869041833,0,0,0.994264481707317,0.557640193298439,"INPP4A;ISYNA1;INPP5J;PLCG1;PLCB2;IP6K2"
"2320","regulation of neuron projection development (GO:0010975)","15/119",0.570727088202303,0.98333869041833,0,0,0.979819377016555,0.549525953598873,"CAMK2B;KANK1;NDRG4;KIDINS220;PTPRO;CRMP1;SSH3;CCDC88A;SIPA1L1;ABL2;PTK2B;APOE;PAK3;DBN1;ITM2C"
"2321","regulation of phosphorylation (GO:0042325)","15/119",0.570727088202303,0.98333869041833,0,0,0.979819377016555,0.549525953598873,"RANBP2;MCM7;UQCC2;STAT2;ILK;AKR1B1;LDB2;AAAS;NUP160;SIRT2;CORO1C;CCDC88A;NUP62;PHIP;NUP54"
"2322","brain development (GO:0007420)","15/119",0.570727088202303,0.98333869041833,0,0,0.979819377016555,0.549525953598873,"BBS2;NDRG4;ABCB6;MAP1S;ROGDI;CTNS;UBE3A;SMG9;CLN5;SRR;QARS;RAB18;CDK5RAP3;PAFAH1B1;CDK5R1"
"2323","inositol lipid-mediated signaling (GO:0048017)","5/39",0.572485806322038,0.98333869041833,0,0,0.99915014814985,0.557293316708951,"PI4KAP2;PI4KA;PIK3CD;PI4KB;EZR"
"2324","acyl-CoA metabolic process (GO:0006637)","5/39",0.572485806322038,0.98333869041833,0,0,0.99915014814985,0.557293316708951,"HMGCS1;GPAT4;OGDH;DBI;SUCLG1"
"2325","regulation of coenzyme metabolic process (GO:0051196)","5/39",0.572485806322038,0.98333869041833,0,0,0.99915014814985,0.557293316708951,"RANBP2;NUP62;NUP54;AAAS;NUP160"
"2326","mitochondrion organization (GO:0007005)","21/167",0.574459300079895,0.98333869041833,0,0,0.977064886831553,0.541612498085447,"MEF2A;TOMM70;STOML2;AIP;MTFR1L;POLRMT;BCS1L;ATAD3A;GDAP1;DNM1;HSPD1;OXA1L;RHOT2;PITRM1;MSTO1;LONP1;YME1L1;TSPO;MFN2;USP30;SLC25A4"
"2327","lysosome organization (GO:0007040)","4/31",0.575481474737077,0.98333869041833,0,0,1.00656315956862,0.556174703472015,"CLN3;FAM160A2;VPS11;CORO1A"
"2328","sarcomere organization (GO:0045214)","4/31",0.575481474737077,0.98333869041833,0,0,1.00656315956862,0.556174703472015,"TNNT2;TPM1;CASQ1;OBSL1"
"2329","gene silencing by miRNA (GO:0035195)","4/31",0.575481474737077,0.98333869041833,0,0,1.00656315956862,0.556174703472015,"RBM4;ADAR;SPOUT1;RAN"
"2330","proton transport (GO:0015992)","4/31",0.575481474737077,0.98333869041833,0,0,1.00656315956862,0.556174703472015,"ATP6V0B;ATP6AP1;ATP6V1B2;ATP6V0D1"
"2331","negative regulation of blood vessel endothelial cell migration (GO:0043537)","4/31",0.575481474737077,0.98333869041833,0,0,1.00656315956862,0.556174703472015,"JUP;HMGB1;APOE;VASH1"
"2332","positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)","4/31",0.575481474737077,0.98333869041833,0,0,1.00656315956862,0.556174703472015,"CALM3;THY1;PLCG1;CASQ1"
"2333","regulation of protein oligomerization (GO:0032459)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"APOE;SORL1;HDAC6"
"2334","nucleotide-excision repair, DNA gap filling (GO:0006297)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"RFC5;UBC;POLD2"
"2335","positive regulation of cell cycle G1/S phase transition (GO:1902808)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"KMT2E;ANKRD17;DDRGK1"
"2336","regulation of telomere capping (GO:1904353)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"RAD50;HNRNPD;MAPK3"
"2337","vitamin transport (GO:0051180)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"SLC5A6;SLC19A1;SLC19A2"
"2338","peroxisome organization (GO:0007031)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"PEX19;PEX6;PEX11B"
"2339","positive regulation of ATP metabolic process (GO:1903580)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"MLXIPL;VCP;ENO1"
"2340","cellular nitrogen compound biosynthetic process (GO:0044271)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"ARG2;SPHK2;GBA"
"2341","folic acid-containing compound metabolic process (GO:0006760)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"ALDH1L1;MTRR;SLC19A1"
"2342","positive regulation of cell junction assembly (GO:1901890)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"FLOT1;THY1;VEGFA"
"2343","negative regulation of axon extension (GO:0030517)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"SEMA4A;SEMA3B;RTN4"
"2344","regulation of axon extension involved in axon guidance (GO:0048841)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"SEMA4A;SEMA3B;VEGFA"
"2345","negative regulation of viral transcription (GO:0032897)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"HDAC1;INPP5K;TRIM21"
"2346","ammonium transport (GO:0015696)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"SLC44A1;SLC44A2;AZIN2"
"2347","microtubule polymerization or depolymerization (GO:0031109)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"KATNB1;STMN4;TPPP"
"2348","positive regulation of protein oligomerization (GO:0032461)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"RACK1;CLU;HDAC6"
"2349","glutamine family amino acid metabolic process (GO:0009064)","3/23",0.580759249227384,0.98333869041833,0,0,1.01915723761217,0.553829387653165,"GOT1;AADAT;NIT2"
"2350","endocytosis (GO:0006897)","33/263",0.582861108162508,0.98333869041833,0,0,0.974496644295302,0.526039483896885,"LMBR1L;NLGN3;LRSAM1;MLC1;SNX32;HPR;VLDLR;C9ORF72;CORO1A;HSP90B1;CORO1C;CLN3;HSPH1;SNX2;TOM1;APOE;LDLRAP1;WASF1;PDLIM7;MAPK3;M6PR;HIP1R;TSC2;CSNK1E;SORL1;DNM1;NECAP2;CTTN;BIN1;HYOU1;CALR;PI4KB;CSNK1G2"
"2351","cellular metal ion homeostasis (GO:0006875)","12/96",0.584617611652954,0.98333869041833,0,0,0.970466495133684,0.520943795075618,"RYR2;STOML2;DMPK;ATP13A1;ATP2A2;RMDN3;ATP1B2;ATP1A1;CALR;LETMD1;TPT1;CHERP"
"2352","Rho protein signal transduction (GO:0007266)","9/72",0.586485389769084,0.98333869041833,0,0,0.970501145315381,0.517866711326125,"EPS8;RHOT2;RTKN;ARHGDIG;PAK6;TAX1BP3;ARHGEF1;MYO9B;PAK3"
"2353","pseudouridine synthesis (GO:0001522)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"RPUSD1;PUSL1"
"2354","nuclear pore organization (GO:0006999)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"NUP54;RTN4"
"2355","histone H4-K8 acetylation (GO:0043982)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"MEAF6;MCRS1"
"2356","epithelial cilium movement (GO:0003351)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"OFD1;CABYR"
"2357","pyrimidine nucleoside biosynthetic process (GO:0046134)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"UCK1;UCKL1"
"2358","positive regulation of CREB transcription factor activity (GO:0032793)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"RPS6KA4;VEGFA"
"2359","lipoxygenase pathway (GO:0019372)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"GPX4;PON2"
"2360","positive regulation of potassium ion transmembrane transport (GO:1901381)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"FLNA;ATP1B2"
"2361","unsaturated fatty acid biosynthetic process (GO:0006636)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"FADS3;DEGS1"
"2362","regulation of tumor necrosis factor secretion (GO:1904467)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"C1QTNF4;SYT11"
"2363","negative regulation of coagulation (GO:0050819)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"EDN1;APOE"
"2364","negative regulation of cell aging (GO:0090344)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"FOXM1;MARCH5"
"2365","dermatan sulfate proteoglycan biosynthetic process (GO:0050651)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"VCAN;NCAN"
"2366","regulation of clathrin-dependent endocytosis (GO:2000369)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"TNK2;HIP1R"
"2367","regulation of cell-substrate junction assembly (GO:0090109)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"GPM6B;CORO1C"
"2368","cellular response to virus (GO:0098586)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"MAPK11;LGALS8"
"2369","negative regulation of cellular component movement (GO:0051271)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"ACTN1;PIN1"
"2370","response to cholesterol (GO:0070723)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"ABCA2;MLC1"
"2371","regulation of mitotic sister chromatid separation (GO:0010965)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"CDC23;PLK1"
"2372","negative regulation of muscle cell differentiation (GO:0051148)","2/15",0.591104511492561,0.98333869041833,0,0,1.04530181207248,0.549580430011104,"PTBP1;ANKRD2"
